FECHA,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,TOTAL,DEMANDA MAXIMA
02/09/2019,810.56468,763.65724,749.8056,738.23104,753.32224,840.63676,979.13428,976.32372,1045.42356,1079.48904,1113.0746,1140.91344,1107.26024,1127.9244,1182.09704,1194.00472,1178.83848,1152.24164,1400.43904,1408.16208,1345.10712,1265.12396,1120.6816,991.12344,25353.455,1410.01296
03/09/2019,897.96875,852.65964,830.15669,816.00001,831.23338,897.99307,977.30369,1011.74112,1102.9355,1130.82525,1153.45128,1144.82131,1102.99032,1147.44513,1199.42774,1201.35778,1184.90112,1174.62841,1410.40372,1414.54505,1374.17549,1284.71768,1137.23028,992.6588,26175.708,1419.02017
04/09/2019,892.09852,847.73755,825.18933,811.23468,827.84168,907.86808,1014.14334,1036.28184,1114.46383,1155.27918,1180.45171,1173.72237,1123.12003,1170.2494,1221.21313,1225.24905,1219.96687,1214.39971,1435.93212,1434.23455,1373.23879,1269.27002,1129.84339,986.70831,26560.176,1443.56088
05/09/2019,898.7398,852.97104,820.99788,811.50736,824.98641,906.26924,994.05661,1027.70506,1094.28562,1138.46973,1155.51497,1162.96904,1127.36238,1152.49498,1234.06996,1235.14065,1225.79579,1229.48724,1436.53609,1424.71132,1383.37887,1282.53331,1136.62151,989.26345,26596.477,1436.53609
06/09/2019,911.27473,862.99026,835.70878,833.24174,844.7751,917.50869,1008.98385,1041.57619,1137.49581,1177.72858,1216.61871,1208.47647,1185.86178,1240.72846,1303.96325,1294.7585,1285.5948,1278.06642,1480.20637,1463.64665,1421.76157,1326.32105,1206.40507,1084.20923,27487.5,1485.886755
07/09/2019,988.7251,933.68423,904.82776,885.48286,887.18679,923.22211,906.04891,993.98555,1117.11339,1177.49977,1207.60222,1210.40658,1168.44502,1176.65792,1191.5309,1175.21294,1161.66099,1182.39487,1424.04929,1419.59522,1383.87075,1306.29907,1192.19167,1077.00445,26975,1431.08081
08/09/2019,982.81261,929.79695,890.80142,846.25598,839.23009,851.09718,774.72535,841.25017,900.47293,958.33,989.97914,1021.3839,1003.56424,1024.80166,1058.4025,1087.81852,1026.4641,1063.60885,1328.75064,1349.30385,1320.80275,1208.64226,1073.88079,967.46758,24341.9,1349.30385
09/09/2019,869.453161,833.821781,811.266539,805.929866,816.230059,894.291621,1049.672539,1061.098825,1178.149366,1249.787139,1300.298516,1321.110155,1291.204167,1326.824144,1383.483748,1375.87441,1343.05147,1312.1194,1540.8398,1541.60053,1502.33072,1407.20745,1269.035777,1120.954656,28077.6,1547.81344
10/09/2019,1013.618,955.525,921.202,911.32,916.407,992.105,1066.503,1112.944,1229.695,1293.394,1335.607,1331.384,1286.523,1357.577,1401.202,1392.455,1351.168,1312.935,1544.108,1549.187,1512.829,1423.715,1284.159,1143.172,29613.066,1549.187
11/09/2019,1030.28636,975.317679,944.123882,931.324663,945.870239,1009.910413,1115.114509,1133.230433,1239.504837,1283.195389,1300.169869,1281.59799,1251.46295,1330.242283,1375.027972,1358.148367,1321.255438,1303.27283,1498.748727,1490.961478,1453.029014,1349.106815,1199.505685,1041.922501,29106.60575,1500.132833
12/09/2019,943.04,894.949,878.278,868.209,879.13,949.069,1046.733,1058.341,1134.185,1153.346,1171.634,1148.404,1110.585,1146.907,1170.616,1171.706,1162.703,1190.389,1401.166,1401.937,1372.984,1271.868,1123.624,992.955,26658.365,1408.59
13/09/2019,892.397,850.553,842.808,840.126,861.749,915.074,1022.786,1060.594,1129.764,1172.451,1179.025,1183.519,1120.914,1197.648,1234.597,1232.626,1210.724,1202.57,1449.3,1411.21,1374.45,1290.38,1167.01,1050.96,26874.304,1451.06
14/09/2019,956.06,898.14,865.97,852.48,858.71,897.73,883.469,985.196,1076.206,1125.428,1147.88,1153.73,1116.43,1128.38,1142.98,1144.72,1140.99,1144.85,1413.65,1415.01,1372.47,1289.28,1178.01,1064.84,26304.672,1427.615
15/09/2019,975.59,921.83,891.82,862.38,857.93,863.1,804.95,874.03,937.28,989.33,1024.03,1042.03,1031.92,1047.84,1077.18,1092.21,1089.65,1109.99,1398.85,1420.4,1394.73,1328.06,1206.66,1065.92,25314.7,1421.6
16/09/2019,965.07,910.27,882.36,857.77,873.59,944.4,1075.36,1106.89,1241.41,1291.13,1352.99,1375.48,1338.33,1384.12,1442.32,1434.435,1408.444,1361.893,1577.49,1575.57,1542.08,1457.65,1322.902,1182.643,29802.926,1587.64
17/09/2019,1062.266,993.51,948.34,921.48,928.26,968.02,1051.74,1077.24,1167.72,1211.68,1230.68,1237.86,1207.1,1281.41,1356.06,1363.322,1340.382,1299.183,1528.49,1526.52,1495.49,1390.81,1239.78,1097.12,28921.964,1533.02
18/09/2019,996.52,949.23,925.1,907.59,919,976.04,1069.35,1093.15,1181.67,1213.71,1244.67,1231.01,1188.53,1226.08,1270.556,1279.335,1256.294,1227.65,1463.02,1468.17,1433.15,1332.45,1187.71,1054.29,28108.408,1470.519
19/09/2019,959.57,911.35,891.77,878.77,896.46,966.76,1069.199,1097.871,1184.887,1223.332,1274.222,1281.164,1260.552,1340.589,1399.806,1408.202,1377.241,1348.725,1576.72,1580.57,1544.75,1470.41,1311.27,1193.56,29412.50425,1583.57
20/09/2019,1066.51812,1020.19832,980.9394,953.64272,947.43732,1019.27036,1122.72976,1155.48236,1204.57228,1243.8862,1248.09592,1223.3638,1178.94224,1205.90452,1229.741,1229.23648,1211.14084,1207.36348,1443.54596,1439.0976,1387.84888,1298.9766,1173.89348,1064.83808,28106.903,1453.90588
21/09/2019,985.27744,940.55552,903.20776,884.43988,897.75284,934.26712,916.5118,1008.36708,1083.14684,1128.38136,1135.55008,1117.85644,1078.234,1046.42692,1073.02436,1064.116,1067.97796,1097.755,1369.2604,1371.08868,1325.5758,1239.90404,1121.81296,1007.33448,25818.1947,1384.18116
22/09/2019,940.16652,893.92156,860.29952,840.38396,837.1076,833.08112,782.2702,835.12176,890.65928,926.11744,953.55536,955.26256,949.73384,962.79108,989.14276,1005.75816,1017.20764,1046.359,1324.14776,1342.04592,1309.47904,1220.23256,1095.084,973.93488,23830.521,1348.35236
23/09/2019,895.21636,849.6956,826.88744,794.96856,825.03412,872.41368,1025.09668,1037.96656,1134.41636,1178.13288,1217.47776,1243.60916,1201.25232,1254.60404,1311.87024,1320.68248,1292.41464,1258.06616,1493.8426,1492.99688,1447.297,1340.73312,1200.64088,1068.05284,27553.247,1504.32348
24/09/2019,971.5226,922.33404,887.7208,880.66692,886.0034,936.97028,987.61224,1011.58548,1063.77688,1106.52532,1138.81904,1157.58832,1131.92804,1171.181,1213.357,1239.26996,1231.28452,1228.30544,1453.90984,1492.255,1466.76384,1365.46844,1252.6122,1114.87164,27343.079,1500.83876
25/09/2019,1018.59788,934.38404,939.49164,924.62488,932.90864,1005.15356,1096.16968,1122.87712,1224.87316,1255.58028,1271.05412,1266.53768,1218.23432,1274.4708,1311.68348,1308.39452,1265.47424,1264.27368,1392.97984,1491.72856,1451.05252,1351.25072,1210.78156,1088.61748,28714.853,1497.56404
26/09/2019,987.3708,941.31348,914.74144,900.97112,915.14068,973.98864,1072.646,1108.94,1195.59584,1242.52776,1272.34332,1252.732,1225.467,1303.50904,1359.93076,1340.48344,1343.109,1310.049,1540.73,1531.55132,1490.70564,1378.58788,1236.66924,1103.22908,28948.678,1543.64
27/09/2019,997.8976,902.64074,905.51396,891.9991,907.03194,938.76606,1067.73488,1099.88912,1224.5708,1281.4258,1307.63202,1311.54614,1272.3167,1336.47994,1400.46166,1392.90086,1360.08798,1312.4954,1539.54534,1535.78596,1496.08026,1397.88314,1266.18224,1145.1275,29315.479,1550.0106
28/09/2019,1046.24584,990.7626,955.4278,940.61832,941.53392,919.4286,929.423,1019.1024,1126.41132,1198.19,1240.93528,1244.36896,1208.24712,1218.91724,1231.48296,1233.36584,1216.00056,1207.49736,1465.93996,1471.14704,1428.55316,1349.31884,1237.52348,1118.90756,27961.165,1482.83532
29/09/2019,1030.06668,973.06036,932.198,903.32264,889.23284,851.21024,823.8058,894.14224,955.15584,993.80468,1025.44348,1046.04428,1045.55312,1066.64952,1087.0074,1106.93012,1109.1896,1134.32564,1413.40576,1423.42844,1400.6822,1328.97528,1198.79204,1072.71956,25689.302,1433.95264
30/09/2019,978.16,929.47,903.42,882,888.79,922.31,1072.262,1103.747,1225.991,1296.523,1349.603,1360.573,1323.414,1377.489,1416.678,1416.821,1384.393,1346.45,1577.48,1580.97,1543.111837,1443.738346,1323.804886,1175.952594,29797.502,1583.79
01/10/2019,1024.815,1011.935,974.475,957.57,957.65,972.49,1062.961,1115.952,1245.514,1291.398,1340.745,1332.656,1292.523,1347.789,1396.598,1379.261,1346.694,1305.082,1498.73,1502.97,1452.03,1320.81,1188.705,1055.545,29512.857,1506.21
02/10/2019,969.04,929.77,897.48,892.21,906.18,971.9,1079.734,1107.479,1197.628,1236.657,1250.703,1239.239,1174.791,1193.652,1244.689,1236.585,1217.295,1213.574,1421.84,1426.86,1374.92,1269.61,1115.63,1000.57,27677.646,1435.27
03/10/2019,913.5,866.16,840.58,838.63,844.76,881.5,992.757,1010.879,1089.27,1113.565,1130.117,1116.787,1064.84,1097,1145.31,1145.13,1143.13,1125.19,1379.57,1390.13,1342.64,1241.87,1095.19,972.17,25879.602,1399.72
04/10/2019,884.27,841.09,814.59,819.12,835.15,881.63,1000.764,1042.091,1135.017,1174.541,1202.415,1211.854,1186.533,1253.74,1310.342,1280.091,1236.13,1209.834,1434.28,1437.61,1395.12,1297.25,1182.53,1067.76,27232.647,1442.42
05/10/2019,967.25176,919.50312,885.99876,870.06616,875.33952,894.7464,886.93004,971.45688,1050.39496,1075.40868,1094.2478,1077.28464,1023.45848,1018.01516,1014.0022,1002.74992,1005.38128,1063.83516,1273.01512,1270.08004,1227.60088,1144.22596,1034.05748,933.37008,24631.482,1292.85832
06/10/2019,866.93284,818.2392,793.10684,782.30036,776.96584,776.10972,733.82848,786.2982,828.35524,865.95516,878.11096,874.01276,861.47484,855.07176,870.14284,882.25248,870.53596,968.47544,1211.3244,1240.093,1208.46428,1119.80408,997.21288,876.5248,21833.979,1244.81624
07/10/2019,806.47,777.19,758.87,748.59,767.27,814.34,984.875,990.456,1051.735,1088.791,1124.504,1132.542,1096.74,1106.953,1140,1139.05,1132.581,1131.667,1373.92,1387.89,1364.3,1248.01,1101.22,980.1,25234.104,1393.78
08/10/2019,882.44,842.17,827.54,819.67,837.33,842.9,992.667,1029.615,1117.646,1155.995,1196.031,1185.402,1160.222,1212.324,1275.172,1287.986,1266.584,1233.977,1459.7,1472.7,1431.87,1331.14,1179.75,1041.42,27092.13,1480.49
09/10/2019,939.78,894.97,868.82,858.06,873.27,894.59,1050.387,1095.733,1193.222,1235.814,1280.648,1280.891,1258.506,1323.064,1375.727,1375.278,1331.059,1290.165,1520.5,1533.19,1487.3,1388.47,1244.11,1099.25,28720.183,1536.53
10/10/2019,997.44336,945.1442,908.05792,897.45152,905.84376,906.10868,1066.97204,1109.5194,1227.67644,1275.9052,1319.51632,1325.265,1288.12312,1358.37564,1410.23308,1411.64764,1351.38368,1327.11316,1541.42532,1551.9654,1506.95584,1420.01512,1281.86548,1138.518,29529.121,1560.39996
11/10/2019,1035.41,980.94,946.95,933.93,938.77,941.37,1096.278,1147.503,1264.618,1305.226,1342.014,1335.393,1298.617,1364.791,1421.862,1403.78,1360.818,1322.668,1533.02,1535.73,1479.46,1400.13,1278.97,1158.95,29820.127,1538.557046
12/10/2019,1060.71,1008.73,959.12,940.28,950.61,894.59,950.23,1044.412,1166.102,1227.942,1249.498,1241.698,1203.381,1206.788,1212.552,1191.113,1177.168,1174.901,1441.96,1452.71,1417.21,1336.69,1212.74,1099.6,27899.032,1461.11
13/10/2019,1005.35532,952.7228,914.10464,890.38588,884.76892,804.836,825.9062,891.99336,950.92272,989.02668,1021.87784,1035.11592,1032.12928,1048.71256,1072.12352,1076.28504,1080.23664,1111.0146,1376.81744,1396.41012,1384.36724,1302.46208,1174.55368,1044.57188,25325.691,1403.24636
14/10/2019,965.32488,908.5448,877.11112,861.17824,870.493,881.54816,1063.7424,1100.61236,1215.18236,1288.98876,1332.55588,1340.15068,1312.22108,1348.42504,1378.077,1366.83432,1336.90688,1287.9146,1504.51396,1512.88996,1475.57048,1378.94004,1210.30808,1081.85656,28893.626,1524.7706
15/10/2019,984.20904,934.95672,901.23976,891.43372,904.36548,923.16892,1039.73268,1074.34296,1159.95436,1177.77076,1190.78184,1171.85104,1111.8882,1147.21564,1190.5492,1190.04188,1178.68496,1156.33812,1385.35812,1398.11216,1372.03748,1266.07776,1130.62052,1004.20352,26961.236,1419.27296
16/10/2019,917.99,873.69,849.27,844.52,858.82,868.679,1027.126,1049.766,1115.046,1134.652,1165.216,1167.2,1132.774,1188.458,1239.17,1244.53,1218.426,1195.194,1432.67,1437.34,1405.96,1304.87,1160.3,1029.86,26949.865,1448.66
17/10/2019,928.44,875.21,867.66,866.84,880.24,867.654,1029.09,1087.902,1197.908,1227.852,1268.8,1266.14,1227.894,1261.596,1363.722,1349.598,1321.86,1285.458,1517.16,1532.07,1491.57,1378.93,1229.59,1097.92,28443.19,1540.77
18/10/2019,1005.83,951.01,915.4,907.39,911.84,915.21,1055.839,1092.507,1170.231,1194.69,1231.984,1214.864,1180.328,1216.08,1294.492,1256.94,1257.48,1225.406,1435.32,1430.59,1380.43,1287.04,1157.22,1038.06,27883.221,1441.61
19/10/2019,933.93,907.71,869.1,857.37,870.37,849.04,888.6,973.59,1064.64,1080.81,1100.88,1080.6,1048.83,1054.97,1056.674,1045.112,1039.666,1072.952,1320.65,1327.89,1283.56,1189.3,1067.76,948.38,25042.317,1343.92
20/10/2019,845.96,799.81,770.03,759.75,761.19,692.822,724.134,797.222,852.302,879.54,890.698,898.454,902.874,912.492,918.544,940.482,951.416,985.78,1291.38,1329.08,1303.72,1239.1929,1088.3354,956.4851,22510.447,1333.83
21/10/2019,869.03,833.07,809.05,807.49,810.1,833.04,1026.35,1032.09,1122.974,1157.364,1185.818,1196.384,1163.964,1193.226,1227.288,1233.774,1229.142,1183.622,1422.05,1442,1417.36,1323.84,1182.17,1053.02,26709.406,1445.04
22/10/2019,954.14,905.35,880.88,872,877.87,882.922,1024.487,1075.342,1152.008,1189.948,1205.994,1228.164,1225.928,1253.56,1309.06,1299.55,1281.88,1239.37,1465.13,1483.75,1444.89,1340.45,1179.69,1049.7,27873.023,1490.45
23/10/2019,941.47,908.8,880.1,871.71,879.62,864.24,985.616,1016.968,1082.266,1119.152,1149.772,1158.366,1154.344,1206.826,1238.92,1234.81,1215.32,1177.67,1449.05,1481.01,1458.63,1368.76,1225.54,1101.06,27134.252,1489.34
24/10/2019,991.93,949.69,915,893.79,900.71,875.438,990.323,1023.296,1094.048,1135.551,1168.171,1189.367,1194.827,1246.774,1278.413,1271.212,1240.046,1203.948,1437.9,1485.09,1461.01,1376.72,1245.6,1120.32,27708.589,1487.73
25/10/2019,1017.85,962.24,927.41,909.75,915.82,865.177,980.62,1032.029,1096.676,1141.898,1182.037,1207.139,1196.906,1240.733,1262.38,1238.023,1214.523,1188.299,1405.93,1436.37,1412.13,1329.6,1211.88,1099.84,27446.518,1439.945
26/10/2019,995.27796,941.85448,907.47548,886.05964,886.41872,816.6494,884.72592,975.09396,1056.39372,1119.1492,1146.8528,1163.84084,1163.03964,1183.73524,1194.60496,1161.51076,1143.6082,1105.85824,1368.24824,1405.1414,1372.55272,1308.4268,1201.48184,1094.6948,26559.4772,1407.37103
27/10/2019,999.767,946.49564,905.94948,867.14468,854.90308,773.25448,800.14364,852.72708,905.41544,943.66448,976.67072,1001.58736,1016.10636,1048.79924,1085.85416,1083.86128,1067.37616,1054.9754,1304.6272,1345.86988,1335.8258,1269.33632,1162.17624,1047.1296,24650.697,1350.052383
28/10/2019,950.88516,886.64816,854.51268,833.31504,840.57044,815.77852,943.57692,988.72752,1044.89316,1094.95388,1141.11408,1173.8458,1177.90036,1216.86028,1248.129,1239.96056,1220.43852,1163.29268,1409.75356,1449.71388,1430.30744,1352.70356,1228.57608,1116.90408,26774.297,1452.304449
29/10/2019,1017.93032,967.96236,930.1032,907.66224,910.43204,868.23928,976.32456,1030.89688,1099.65704,1145.54552,1185.49792,1201.56688,1211.11804,1264.72788,1288.83848,1267.04956,1234.69,1190.0878,1432.40388,1465.06948,1450.82216,1374.95784,1249.28308,1132.31376,27905.464,1467.211064
30/10/2019,1025.11288,967.59196,934.27452,913.29568,917.75872,877.07764,987.6444,1048.01192,1136.74008,1164.69568,1213.99996,1226.69272,1220.25156,1278.69464,1305.3314,1284.483,1247.19952,1198.66556,1432.90388,1473.71244,1428.21408,1375.553,1256.80636,1144.98216,28040.034,1475.840831
31/10/2019,1047.26356,990.68056,948.2142,928.58756,933.9416,897.83548,992.28704,1058.19888,1126.00908,1176.05796,1218.46052,1232.84724,1233.92828,1271.68868,1283.79052,1191.29796,1140.3466,1120.22112,1335.16128,1367.976,1339.09804,1275.96192,1169.029,1060.08192,27361.137,1371.999322
01/11/2019,959.46,903.8,872.57,856.54,861.72,827.97,917.131,983.849,1056.593,1089.648,1132.384,1149.98,1142.644,1196.676,1210.18,1190.82,1157.874,1116.693,1348.73,1385.95,1360.1,1292.88,1160.638,1097.08,26334.318,1388.168
02/11/2019,999.71,939.71,895.79,877.84,876.99,783.283,809.81,876.34,946.452,989.968,1016.41,1022.048,1030.217,1045.26,1051.837,1041.448,1022.129,1003.709,1230.45,1279.06,1263.31,1199.89,1103.91,1008.94,24360.746,1281.131504
03/11/2019,936.03,883.73,843.09,816.06,803.26,713.506,735.39,791.588,836.548,868.634,900.76,920.86,936.772,952.444,973.774,984.184,959.528,987.674,1239.31,1270.47,1245.52,1161.42,1041.43,943.54,22747.102,1272.88
04/11/2019,867.52,820.94,798.26,780.32,789.3,774.008,918.668,968.028,1044.86,1088.152,1131.185,1164.127,1159.466,1189.596,1216.246,1208.173,1182.005,1137.34,1361.65,1391.99,1364.11,1273.04,1157.57,1050.59,25784.513,1404.75545
05/11/2019,964.89,914.05,886.84,867.39,869.52,834.43,943.021,1017.095,1091.365,1132.54,1186.479,1197.306,1192.788,1236.03,1245.665,1219.939,1173.097,1137.246,1369.81,1406.38,1380.45,1276.27,1148.3,1017.43,26787.935,1411.9
06/11/2019,927.2,878.65,843.87,825.64,837.24,834.826,926.07,970.858,1019.83,1038.982,1058.368,1053.693,1041.414,1065.992,1098.534,1091.63,1091.874,1065.724,1302.73,1341.82,1313.38,1217.05,1084.81,975.04,24921.286,1344.41
07/11/2019,875.14,831.05,808.13,804.73,816.62,798.574,911.364,972.214,1039.899,1061.375,1081.166,1072.267,1056.847,1069.448,1073.341,1070.096,1053.672,1052.755,1291.714,1320.852,1278.67,1193.04,1060.89,949.53,24540.6647,1324.35
08/11/2019,866.21,825.62,803.82,801.04,814.03,794.06,907.21,960.19,1021.97,1066.81,1110.477,1121.512,1108.96,1148.83,1163.05,1153.106,1121.952,1100.322,1341.22,1354.5,1323.95,1246.02,1128.9,1017.55,25300.414,1366.42
09/11/2019,926.0242,874.21096,840.79516,825.32204,839.5272,781.5278,849.6008,936.46316,1003.66016,1060.23768,1094.60324,1100.46144,1086.42956,1107.21168,1123.49596,1091.70012,1071.44912,1069.44968,1299.03584,1324.82936,1267.6084,1205.94224,1107.88204,1006.29408,24842.739,1327.99324
10/11/2019,923.95,876.04,842.33,821.01,809.79,749.71,756.906,810.072,861.464,884.992,887.482,891.4,883.668,875.502,888.376,894.37,902.764,951.35,1198.72,1207.18,1167.1,1098.7,996.08,888.85,22118.335,1215.47
11/11/2019,817.34,775.81,745.41,736.12,738.23,701.604,781.582,838.678,910.296,956.448,989.27,997.942,993.972,1030.462,1037.364,1036.574,1019.354,1004.104,1227.67,1241.32,1204.01,1139.12,1043.08,954.09,22938.149,1263.71
12/11/2019,866.79,814.05,780.85,764.07237,762.22699,701.166,758.90702,854.23886,937.25273,995.38095,1047.71602,1064.48434,1067.99554,1104.22057,1114.91977,1102.81978,1080.54671,1054.88611,1265.2797,1329.59827,1307.77129,1228.08549,1106.50569,1007.59862,24088.989,1332.88827
13/11/2019,917.032168,865.095496,826.231153,809.025061,805.62,766.75,883.274801,997.423616,1122.51647,1186.226403,1236.940076,1223.174997,1195.749516,1239.158709,1276.822457,1273.221995,1246.688623,1193.204871,1380.464073,1422.768147,1393.828766,1311.854421,1184.960778,1054.61,26808.613,1430.613127
14/11/2019,947.789,887.05,843.578,822.56,813.52,801.577,886.558,935.812,1017.186,1038.979,1074.477,1053.819,1029.731,1049.706,1075.327,1075.589,1069.987,1085.957,1278.521,1308.618,1268.15,1167.32,1038.56,948.753,24523.839,1311.821
15/11/2019,844.36662,802.94,779.47,770.97,778.259,750.298,883.064,957.186,1067.43866,1117.40132,1150.81999,1154.56323,1142.63699,1193.66838,1239.6823,1228.86183,1203.48659,1176.41373,1339.321,1382.01496,1341.206,1250.07,1132.39,1018.51619,25582.24,1390.67496
16/11/2019,928.47548,865.61351,827.917408,807.846072,805.361891,736.340064,805.294,908.722,1016.660066,1083.35733,1120.041067,1126.290338,1104.151911,1109.797946,1125.680656,1119.140087,1096.923603,1074.506601,1292.81835,1357.008682,1316.165504,1246.082691,1140.220918,1015.614,24971.838,1361.662515
17/11/2019,929.21,868.443,831.70186,806.268,799.93,708.151,746.092,822.349,884.66829,945.56163,984.29413,1002.23321,998.05838,1021.82675,1056.84424,1041.89537,1052.34064,1048.003,1264.39812,1350.27969,1335.611888,1264.393047,1134.849183,1006.428153,23857.3544,1354.948775
18/11/2019,906.0865,854.01925,818.91293,799.30873,802.56914,784.4919055,936.8280599,1014.574,1138.791529,1189.44352,1257.198871,1254.18345,1251.97464,1299.30207,1341.70247,1327.35553,1301.26286,1246.505228,1415.82826,1486.597,1441.31707,1361.57629,1224.31,1082.1,27389.818,1487.757
19/11/2019,980.65,922.53,889.606,872.21,867.34,830.769,961.065,1061.557,1189.238,1245.03,1286.375,1291.5,1286.406,1347.774,1386.692,1364.132,1324.246,1271.9,1432.643,1505.053,1467.067,1381.415,1253.228,1112.555,28493.082,1508.136
20/11/2019,1002.881,948.645,911.238,890.14,890.535,844.989,990.336,1063.88,1181.85,1236.995,1280.461,1269.987,1275.938,1344.263,1371.716,1358.608,1329.806,1280.295,1422.532,1506.515,1485.205,1392.338,1258.467,1135.712,28660.666,1508.465
21/11/2019,1016.091,947.924,915.862,894.388,893.8,856.0095512,990.6752201,1064.43764,1200.72762,1248.29505,1290.6,1288.104,1272.929,1283.779,1381.113,1365.362,1341.938,1305.032,1458.28876,1476.08868,1453.15326,1357.74228,1226.991,1108.89,28703.731,1486.48094
22/11/2019,1012.7,953.167149,915.689,893.499,893.794,860.619,1004.938,1092.535,1219.256,1267.433,1307.948,1299.573,1289.372,1355.671,1384.303,1370.154,1327.446,1277.552,1428.75,1497.04,1371.116,1265.39,1147.094,1028.265,28293.862,1498.06
23/11/2019,942.878,892.64576,855.54404,837.44092,838.41788,796.74716,845.95708,953.65004,1062.13016,1122.54048,1155.61648,1155.86076,1127.66288,1132.82676,1140.67588,1129.28812,1110.60608,1099.55092,1311.00636,1376.07172,1346.84904,1270.57644,1154.14968,1048.21044,25595.511,1376.07172
24/11/2019,962.771,911.61,867.37,842.276,828.98,749.653,767.141,821.506,867.51,909.524,952.194,966.556,972.14,995.768,1009.996,1008.937,1012.975,1028.12,1239.248,1324.345,1301.894,1241.161,1103.832,979.177,23662.114,1327.382
25/11/2019,891.22735,838.85373,811.45463,800.23098,813.87978,807.13204,1000.5615,1043.82682,1150.84474,1195.8971,1235.89165,1255.71179,1235.30228,1277.25592,1312.35619,1317.55846,1294.58457,1270.42216,1435.61016,1459.45301,1436.694,1339.20435,1206.2074,1074.20121,27379.605,1467.712615
26/11/2019,984.47126,932.59857,905.36748,891.74901,893.99917,878.20456,1021.65472,1090.48773,1203.45887,1243.78753,1281.30384,1291.92374,1268.9493,1298.74293,1337.93147,1336.86333,1301.01528,1276.51868,1451.79592,1495.53247,1454.5081,1369.085,1238.109,1101.91209,28322.098,1502.38428
27/11/2019,941.45277,865.347,837.81,827.617,837.95233,864.77076,1003.299,1016.171,1091.948,1116.621,1138.588,1135.729,1116.77059,1113.35096,1151.47832,1159.23159,1148.77755,1133.71593,1275.16265,1379.30415,1347.292,1243.05836,1105.734,980.482,25772.982,1380.74415
28/11/2019,890.043168,844.783977,824.03,817.42,829.4,836.406,988.986,1036.278,1111.88828,1149.121704,1184.071441,1191.893235,1165.100252,1202.179572,1242.952362,1228.765178,1211.486643,1182.517125,1335.822492,1435.243428,1406.129,1313.45,1165.49,1036.66,26607.808,1437.531693
29/11/2019,937.37,884.602,854.429,844.965,861.887,853.851,1018.757,1058.6,1149.223,1194.424,1221.417,1225.499,1195.546,1254.783,1294.426,1289.49,1262.83,1221.171,1355.714,1468.568,1419.974,1342.313,1223.44,1095.116,27402.7,1470.584
30/11/2019,987.018,935.357,904.007,887.634,898.144,847.452,924.124,1023.681,1134.304,1177.731,1201.966,1199.3,1177.746,1178.49,1186.489,1181.278,1154.255,1138.079,1297.94,1425.072,1397.416,1316.698,1202.068,1095.839,26838.206,1425.792
01/12/2019,1005.454,946.378,905.884,864.939,870.17,785.097,821.161,881.757,941.278,964.464,969.581,975.756,968.61,986.316,986.072,978.99,966.688,982.798,1165.11,1291.06,1281.84,1202.86,1073.15,958.3,24209.945,1296.33
02/12/2019,873.19,827.05,805.29,797.19,807.57,807.147,962.908,1030.659,1120.527,1178.931,1211.465,1218.446,1198.052,1226.218,1288.528,1281.263,1254.465,1244.672,1375.711,1458.618,1416.894,1326.816,1187.033,1056.505,26970.258,1459.878
03/12/2019,960.577,918.453,887.253,871.315,887.936,859.161,991.495,1078.775,1182.198,1224.942,1248.611,1249.245,1203.649,1237.39,1286.859,1303.993,1286.885,1239.453,1359.645,1462.145,1436.506,1337.407,1194.611,1070.426,27774.883,1467.157
04/12/2019,970.656,914.477,895.262,883.593,899.793,884.515,1027.297,1116.456,1213.2,1241.044,1284.181,1284.714,1248.995,1297.923,1338.327,1340.913,1316.325,1266.517,1382.354,1479.321,1451.173,1362.056,1222.941,1093.867,28337.657,1486.583
05/12/2019,1003.104,941.739,917.895,906.046,913.005,882.5580955,1000.986286,1068.486,1136.234,1160.453,1183.803,1152.248,1121.6555,1134.858,1166,1170.909,1150.882,1132.48,1289.515,1380.854,1346.171,1251.945,1115.299,1006.88,26603.524,1387.427
06/12/2019,918.472,879.86,857.4930769,848.9214237,861.8,848.012,975.9039231,1057.468,1142.153,1175.556,1206.691,1207.804,1166.802,1228.022,1266.389,1262.611,1252.456,1202.811,1350.069,1435.812,1389.681,1300.159,1176.731,1074.463,27026.985,1440.031
07/12/2019,981.783,927.105,903.167,892.18,897.91,852.9,921.045,1015.549,1122.191,1171.533,1198.767,1191.496,1168.592,1152.892,1164.053,1163.095,1152.613,1128.623,1292.295,1407.918,1370.053,1282.387,1180.862,1069.39,26596.302,1409.128
08/12/2019,983.712,922.033,890.672,868.009,857.533,773.913,795.998,836.273,891.616,927.457,943.55,950.212,938.927,946.844,961.772,968.462,975.238,979.156,1152.303,1291.46,1275.595,1206.809,1093.712603,984.578,23289.399,1292.71
09/12/2019,910.445,863.611,833.86,825.312,836.238,823.187,956.438,1055.543,1143.744,1172.308,1190.708,1187.364,1160.924,1197.166,1240.885,1239.866,1219.367,1195.05,1314.995833,1420.612,1392.117,1296.661,1162.441517,1040.31,26656.02,1424.702
